task,scheme,mask_mode,profile,lattice_tag,m_target,E,T,n_runs,n_formed,p_form,p_form_lo,p_form_hi,log10_t_set_med,log10_t_set_lo,log10_t_set_hi,neck_nm_crit_med,neck_nm_crit_lo,neck_nm_crit_hi,tortuosity_nm_crit_med,tortuosity_nm_crit_lo,tortuosity_nm_crit_hi,branches_crit_med,branches_crit_lo,branches_crit_hi,neck_nm_lrs_med,neck_nm_lrs_lo,neck_nm_lrs_hi,tortuosity_nm_lrs_med,tortuosity_nm_lrs_lo,tortuosity_nm_lrs_hi,branches_lrs_med,branches_lrs_lo,branches_lrs_hi,bottom_contact_frac_lrs_med,bottom_contact_frac_lrs_lo,bottom_contact_frac_lrs_hi,top_contact_frac_lrs_med,top_contact_frac_lrs_lo,top_contact_frac_lrs_hi,G_proxy_lrs_med,G_proxy_lrs_lo,G_proxy_lrs_hi,reset_success_med,reset_success_lo,reset_success_hi
task2_clustered,baseline,clustered,baseline,base,0.9,0.045,700.0,20,7,0.35,0.18118954786794464,0.5671494897805354,-3.3460156035813147,-3.400459672345023,-3.2619960511226784,5.770476003218829,4.830780226797156,6.022551807089493,3.0434782608695654,3.0434782608695654,3.0434782608695654,59.0,51.0,71.0,7.078736684485097,4.905242331682816,7.547147128177452,3.0434782608695654,3.0434782608695654,3.0434782608695654,64.0,53.0,73.0,0.125,0.125,0.125,1.0,1.0,1.0,0.8223194455154856,0.5698299476443808,0.8651092829873909,1.0,1.0,1.0
task2_clustered,baseline,clustered,baseline,base,0.9,0.06,700.0,20,14,0.7,0.4810232237710206,0.854524726031006,-3.4147055782828923,-3.4785547660040534,-3.2703891947730184,5.621926104853854,4.655592090415464,9.181136306429622,3.0434782608695654,3.0434782608695654,3.0434782608695654,66.5,62.4875,82.0,5.8714293151781085,4.701642965458079,10.147333862484313,3.0434782608695654,3.0434782608695654,3.0434782608695654,70.5,65.4875,87.0,0.125,0.125,0.125,1.0,1.0,1.0,0.7007572129086956,0.5945736941198511,1.2089720103456938,1.0,1.0,1.0
task2_clustered,baseline,clustered,baseline,base,0.9,0.075,700.0,20,13,0.65,0.43285051021946463,0.8188104521320554,-3.672759324530997,-3.7337931751105646,-3.557115424123304,5.550399075717505,4.658746383099305,7.994697005917181,3.0434782608695654,3.0434782608695654,3.0434782608695654,69.0,59.0,84.0,5.5711606660695585,4.532335654763663,8.06868891568029,3.0434782608695654,3.0434782608695654,3.0434782608695654,71.0,63.0,89.0,0.125,0.125,0.125,1.0,1.0,1.0,0.6471880441380258,0.5521074753703857,0.9346562341565353,1.0,1.0,1.0
task2_clustered,baseline,clustered,baseline,base,0.9,0.09,700.0,20,16,0.8,0.5839782779742401,0.9193436467288,-3.7577364163249847,-3.8202535916046996,-3.5517256125880006,5.321119179405164,5.101468669069132,7.138103713280373,3.0434782608695654,3.0434782608695654,3.0434782608695654,83.5,75.0,96.01249999999999,5.718902420996972,5.17655288012185,7.3446550664956725,3.0434782608695654,3.0434782608695654,3.0434782608695654,85.5,79.0,98.5,0.125,0.125,0.16666666666666666,1.0,1.0,1.0,0.7259589893455837,0.56755255778146,0.8532105304920724,1.0,1.0,1.0
task2_clustered,baseline,clustered,baseline,base,0.9,0.105,700.0,20,19,0.95,0.7638641064874331,0.9911187805671268,-3.93935904463328,-3.9718085509107475,-3.889625916316569,4.936954426766882,3.2913921784130826,6.543059990254981,3.0434782608695654,3.0434782608695654,3.0434782608695654,75.0,65.0,86.0,5.510752317204592,3.7137551202650507,6.856999575955902,3.0434782608695654,3.0434782608695654,3.0434782608695654,79.0,67.0,90.0,0.125,0.125,0.16666666666666666,1.0,1.0,1.0,0.5771759598421969,0.454042877270668,0.9173807117234446,1.0,0.0,1.0
task2_clustered,baseline,clustered,baseline,base,0.9,0.12,700.0,20,20,1.0,0.8388698745050667,1.0,-4.169767639890821,-4.225027170218935,-4.071925461146522,5.111679006465732,4.296264434611739,5.666778288246524,3.0434782608695654,3.0434782608695654,3.0434782608695654,77.5,69.0,86.0,5.59352934702165,4.542970719710798,6.329439991195573,3.0434782608695654,3.0434782608695654,3.0434782608695654,80.0,72.0,90.0,0.125,0.125,0.125,1.0,1.0,1.0,0.5879201535925551,0.44345713641901996,0.809679191050717,0.0,0.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.0,0.045,700.0,20,0,0.0,-1.3877787807814457e-17,0.16113012549493322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task2_gradient,baseline,gradient,baseline,base,0.0,0.06,700.0,20,2,0.1,0.027865893984153206,0.30103820641179335,-3.7731939779517134,-3.782784304645181,-3.7636036512582463,11.900739477394787,10.271227190826446,13.530251763963129,3.0434782608695654,3.0434782608695654,3.0434782608695654,45.0,45.0,45.0,12.152477362298828,10.880654791304677,13.424299933292982,3.0434782608695654,3.0434782608695654,3.0434782608695654,50.5,50.0,51.0,0.14583333333333331,0.125,0.16666666666666666,1.0,1.0,1.0,1.5094925423927887,1.45951715009406,1.5594679346915177,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.0,0.075,700.0,20,6,0.3,0.14547527396899385,0.5189767762289793,-3.819391261464851,-3.9292319802012843,-3.776929257148022,7.443732887092482,4.440376004168876,10.284975827347138,3.0434782608695654,3.0434782608695654,3.0434782608695654,65.5,38.5,78.5,7.476318065727676,4.815336274300164,11.110246222635626,3.0434782608695654,3.0434782608695654,3.0434782608695654,68.5,40.5,81.5,0.16666666666666666,0.125,0.16666666666666666,0.9166666666666667,0.5,1.0,0.8379012297183486,0.502532296275373,1.3374771437118564,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.0,0.09,700.0,20,18,0.9,0.6989617935882066,0.9721341060158468,-3.911123504193821,-3.9312282281444926,-3.85711303517373,5.4425532994840164,4.371779398842776,6.570551029063118,3.0434782608695654,3.0434782608695654,3.0434782608695654,71.5,57.0,79.0,5.647983456749872,5.046794772847353,6.752360711243118,3.0434782608695654,3.0434782608695654,3.0434782608695654,74.5,59.0,81.03749999999997,0.16666666666666666,0.125,0.20833333333333331,0.6666666666666666,0.5833333333333334,0.875,0.6455204030662698,0.5175483556312706,0.935553426643321,1.0,0.5,1.0
