task,scheme,mask_mode,profile,lattice_tag,m_target,E,T,n_runs,n_formed,p_form,p_form_lo,p_form_hi,log10_t_set_med,log10_t_set_lo,log10_t_set_hi,neck_nm_crit_med,neck_nm_crit_lo,neck_nm_crit_hi,tortuosity_nm_crit_med,tortuosity_nm_crit_lo,tortuosity_nm_crit_hi,branches_crit_med,branches_crit_lo,branches_crit_hi,neck_nm_lrs_med,neck_nm_lrs_lo,neck_nm_lrs_hi,tortuosity_nm_lrs_med,tortuosity_nm_lrs_lo,tortuosity_nm_lrs_hi,branches_lrs_med,branches_lrs_lo,branches_lrs_hi,bottom_contact_frac_lrs_med,bottom_contact_frac_lrs_lo,bottom_contact_frac_lrs_hi,top_contact_frac_lrs_med,top_contact_frac_lrs_lo,top_contact_frac_lrs_hi,G_proxy_lrs_med,G_proxy_lrs_lo,G_proxy_lrs_hi,reset_success_med,reset_success_lo,reset_success_hi
task4_baseline,baseline,stripe_z,baseline,base,0.9,0.09,700.0,16,10,0.625,0.3864064709793481,0.815190174452472,-3.6436015140541302,-3.705085029951497,-3.4038693234122377,5.658960250732532,4.1178902963851565,6.5730773916691,3.0434782608695654,3.0434782608695654,3.0434782608695654,77.0,60.5,95.07499999999993,5.962437411139216,4.190941144503194,7.354637439170202,3.0434782608695654,3.0434782608695654,3.0434782608695654,79.0,62.5,101.01249999999999,0.4375,0.20833333333333334,0.5833333333333334,1.0,1.0,1.0,1.0212113266112897,0.6719263395395423,1.6368960712743532,1.0,1.0,1.0
task4_baseline,baseline,stripe_z,baseline,base,0.9,0.105,700.0,16,15,0.9375,0.7167073163197013,0.9888809426916687,-3.9037216116755626,-3.962983980407729,-3.8285629331347453,4.6437444105973285,3.9530875260168887,7.156683205057381,3.0434782608695654,3.0434782608695654,3.0434782608695654,81.0,73.0,88.07499999999993,6.379489857598714,4.181290741506448,8.384042486687022,3.0434782608695654,3.0434782608695654,3.0434782608695654,85.0,77.0,91.12499999999989,0.5,0.3729166666666668,0.6666666666666666,1.0,1.0,1.0,1.0900223800121447,0.9989180998671557,1.3265150913282706,1.0,1.0,1.0
task4_baseline,baseline,stripe_z,baseline,base,0.9,0.12,700.0,16,16,1.0,0.8063865817272802,1.0,-4.079779505871082,-4.136515291583873,-4.02459813669928,3.9606609048941666,3.5389202507774558,6.223304864056633,3.0434782608695654,3.0434782608695654,3.0434782608695654,89.0,73.0,99.01249999999999,4.8465996728503224,3.9286631547331283,7.297217540163386,3.0434782608695654,3.0434782608695654,3.0434782608695654,92.0,75.0,106.0,0.5625,0.5416666666666666,0.625,1.0,1.0,1.0,1.060519469914011,0.8829574551505105,1.2667571610527915,0.5,0.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.0,0.045,700.0,16,3,0.1875,0.06591478773586765,0.4300935986845823,-3.8133497242219194,-3.8543246609518476,-3.751078756493201,11.352063660992668,11.021232001470047,14.607052823103022,3.0434782608695654,3.0434782608695654,3.0434782608695654,28.0,12.0,35.0,11.279571582937718,10.991292219477494,14.604309791835943,3.0434782608695654,3.0434782608695654,3.0434782608695654,29.0,16.0,37.0,0.125,0.125,0.125,1.0,0.7916666666666666,1.0,1.3103201126357846,1.2768314073935423,1.5095135608955892,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.0,0.06,700.0,16,3,0.1875,0.06591478773586765,0.4300935986845823,-3.86554146576932,-3.872968087408848,-3.7946971070099633,16.073944985796558,11.055711998772031,24.983767239286927,3.0434782608695654,3.0434782608695654,3.0434782608695654,44.0,28.0,64.0,16.01526480901126,11.09694657837324,24.835596688103045,3.0434782608695654,3.0434782608695654,3.0434782608695654,45.0,30.0,70.0,0.125,0.125,0.125,0.75,0.5833333333333334,1.0,1.6112003896169247,1.289105014633923,2.203524066186998,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.0,0.075,700.0,16,6,0.375,0.18480982554752806,0.613593529020652,-3.796250598044028,-4.011832092608218,-3.719795354022142,6.951646408441356,2.125331347636955,13.20632496770681,3.0434782608695654,3.0434782608695654,3.0434782608695654,58.0,45.5,72.0,7.423205683822166,2.183544503542341,13.22235405162331,3.0434782608695654,3.0434782608695654,3.0434782608695654,61.0,50.0,75.5,0.16666666666666666,0.125,0.1875,0.9166666666666667,0.7708333333333334,1.0,0.8977755616943304,0.2928978735232468,1.4715003590207583,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.0,0.09,700.0,16,13,0.8125,0.5699064013154177,0.9340852122641324,-3.945438703398637,-3.971392198522488,-3.8924023540682144,9.295789067623799,6.687994821321169,10.5424353390068,3.0434782608695654,3.0434782608695654,3.0434782608695654,65.0,54.0,80.0,9.709697702431129,7.58390726648726,11.204815782963026,3.0434782608695654,3.0434782608695654,3.0434782608695654,67.0,58.0,85.0,0.16666666666666666,0.125,0.16666666666666666,0.8333333333333334,0.7916666666666666,1.0,1.153462985908776,0.8810038706323623,1.2783378362194358,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.0,0.105,700.0,16,16,1.0,0.8063865817272802,1.0,-4.0294175834257455,-4.154145717844056,-4.00539088237316,4.886388269454846,4.165995784194719,6.347456278088274,3.0434782608695654,3.0434782608695654,3.0434782608695654,70.5,56.975,81.0,5.534625809254367,4.7860817568018845,6.299303995410185,3.0434782608695654,3.0434782608695654,3.0434782608695654,73.0,61.95,83.0,0.16666666666666666,0.125,0.16666666666666666,1.0,0.9578125,1.0,0.6533129697854971,0.587902019559447,0.761221795329039,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.0,0.12,700.0,16,16,1.0,0.8063865817272802,1.0,-4.1742353052697005,-4.233535878058134,-4.152394151914814,5.480718729910119,4.865153334624479,6.530233673599813,3.0434782608695654,3.0434782608695654,3.0434782608695654,76.5,71.0,87.0,6.280473618091568,6.097210479013805,7.113975212487904,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,72.0,91.0,0.16666666666666666,0.125,0.16666666666666666,1.0,1.0,1.0,0.7688067767301907,0.5805875399801144,0.9153771496800013,1.0,0.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.5,0.045,700.0,16,3,0.1875,0.06591478773586765,0.4300935986845823,-3.6602187267401267,-3.6609304665399676,-3.4674321577983767,12.377462186389259,9.729071362330954,13.33059944543223,3.0434782608695654,3.0434782608695654,3.0434782608695654,38.0,34.0,69.0,13.177075955895681,10.336549378128426,13.83215784097834,3.0434782608695654,3.0434782608695654,3.0434782608695654,40.0,36.0,73.0,0.16666666666666666,0.125,0.3333333333333333,1.0,1.0,1.0,1.8554280030875956,1.2007715404636903,2.499701886516798,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.5,0.06,700.0,16,4,0.25,0.10181901984237346,0.49498768929398645,-3.5249515327275285,-3.7950471158678125,-3.4527834467292955,9.389689787165597,3.0982730971646615,10.870094265245404,3.0434782608695654,3.0434782608695654,6.086956521739131,72.5,42.0,91.0,10.327393198157276,3.4717728058510824,11.86097974310432,3.0434782608695654,3.0434782608695654,6.086956521739131,75.5,45.0,95.0,0.16666666666666666,0.125,0.25,1.0,1.0,1.0,1.0965623526776829,0.46569917422793666,1.363223103122595,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.5,0.075,700.0,16,10,0.625,0.3864064709793481,0.815190174452472,-3.662322373605154,-3.7441568210558307,-3.5633671002970178,6.204563915540474,4.848904093630707,7.589080984302388,3.0434782608695654,3.0434782608695654,3.0434782608695654,70.0,64.0,89.5,6.685042932307097,5.551315710281089,8.632621479874198,3.0434782608695654,3.0434782608695654,3.0434782608695654,73.0,65.5,94.5,0.16666666666666666,0.14583333333333331,0.375,1.0,1.0,1.0,0.8654040850097786,0.7446464059513016,1.1198711262388563,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.5,0.09,700.0,16,10,0.625,0.3864064709793481,0.815190174452472,-3.808737119270838,-3.895043480468624,-3.782227162638506,4.256812100198172,3.502628080006792,7.00399904138464,3.0434782608695654,3.0434782608695654,3.0434782608695654,79.5,70.9375,90.0,4.278353244586594,3.7218381700502188,7.622056182594886,3.0434782608695654,3.0434782608695654,3.0434782608695654,84.5,73.4625,92.02499999999998,0.16666666666666666,0.125,0.20833333333333331,1.0,1.0,1.0,0.5788163775341806,0.493359620851836,0.8202223095162892,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.5,0.105,700.0,16,15,0.9375,0.7167073163197013,0.9888809426916687,-3.8953604023367077,-3.9568393112677502,-3.861368523290704,5.585849889143662,4.079585780826034,6.326474858735036,3.0434782608695654,3.0434782608695654,3.0434782608695654,90.0,69.0,91.0,5.788730102279964,4.924544999765335,7.717052268598163,3.0434782608695654,3.0434782608695654,3.0434782608695654,91.0,74.0,95.0,0.16666666666666666,0.16666666666666666,0.21770833333332482,1.0,1.0,1.0,0.8816173404306976,0.45043280729992474,1.0179641846916263,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.5,0.12,700.0,16,15,0.9375,0.7167073163197013,0.9888809426916687,-4.188820407942682,-4.21640690349855,-4.074005371941438,5.185059321724804,4.079769912278969,6.3948805667634225,3.0434782608695654,3.0434782608695654,3.0434782608695654,75.0,59.0,90.0,5.914197828234338,4.303197309056438,7.971402275033818,3.0434782608695654,3.0434782608695654,3.0434782608695654,80.0,61.0,92.0,0.16666666666666666,0.125,0.6666666666666666,1.0,1.0,1.0,1.0692737297399,0.49989185681716247,1.436197130352178,1.0,0.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.9,0.045,700.0,16,5,0.3125,0.14164435051961052,0.5559606813326594,-3.2689155682626523,-3.353730172604621,-3.1555357654912317,3.031938027649142,2.4508988458948164,5.824277981826618,3.0434782608695654,3.0434782608695654,3.0434782608695654,71.0,56.0,85.0,5.829421027424746,3.392098906661759,7.492797914743173,3.0434782608695654,3.0434782608695654,3.0434782608695654,73.0,57.0,86.0,0.20833333333333334,0.16666666666666666,0.375,1.0,1.0,1.0,0.8516566138352164,0.508718678985082,1.2548654588364754,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.9,0.06,700.0,16,3,0.1875,0.06591478773586765,0.4300935986845823,-3.1577847572378372,-3.2601650394205643,-3.0316310286189467,6.448275495545432,6.0825087448677895,7.8647932056663326,3.0434782608695654,3.0434782608695654,3.0434782608695654,76.0,62.0,87.0,7.714845523524638,6.956944849476709,9.341169639776107,3.0434782608695654,3.0434782608695654,3.0434782608695654,77.0,64.0,89.0,0.4583333333333333,0.2916666666666667,0.7083333333333334,1.0,1.0,1.0,1.716120393256909,1.2345018801421441,2.58315160102491,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.9,0.075,700.0,16,3,0.1875,0.06591478773586765,0.4300935986845823,-3.486270247522484,-3.6144115529639085,-3.2981624230194178,3.8847411824066547,1.5968918084957984,5.21667139382212,3.0434782608695654,3.0434782608695654,3.0434782608695654,88.0,66.0,91.0,4.358605109822177,3.1723865991479583,5.1193154135891925,3.0434782608695654,3.0434782608695654,3.0434782608695654,91.0,68.0,96.0,0.375,0.20833333333333334,0.5,1.0,1.0,1.0,1.0126568897485821,0.4757680611196432,1.0300476560719523,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.9,0.09,700.0,16,3,0.1875,0.06591478773586765,0.4300935986845823,-3.6567714714249275,-3.774322770558397,-2.794840573179642,6.502356358182999,5.985573437037054,6.712510575198125,3.0434782608695654,3.0434782608695654,3.0434782608695654,77.0,49.0,109.0,7.777943118854179,6.6607348518332525,8.122260951540566,3.0434782608695654,3.0434782608695654,3.0434782608695654,78.0,50.0,112.0,0.7916666666666666,0.4583333333333333,0.875,1.0,1.0,1.0,2.2738705575674456,1.4816398952452174,2.4963803814023495,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.9,0.105,700.0,16,4,0.25,0.10181901984237346,0.49498768929398645,-3.780584762192981,-3.9014014414140274,-3.5228382576060313,5.441902315021363,3.6307888037728695,8.907399283868108,3.0434782608695654,3.0434782608695654,3.0434782608695654,84.0,74.0,118.0,7.179732395091069,3.7852640911524817,9.850581402564751,3.0434782608695654,3.0434782608695654,6.086956521739131,87.5,76.0,124.0,0.8125,0.20833333333333334,0.9583333333333334,1.0,1.0,1.0,1.6414422307253675,0.567682311467686,2.8029947991907895,1.0,1.0,1.0
task4_flat,baseline,stripe_z,flat,base,0.9,0.12,700.0,16,13,0.8125,0.5699064013154177,0.9340852122641324,-4.0184478205724,-4.079498830976678,-3.905558154647091,5.2807609472868755,4.483454498699066,5.870512379769163,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,69.0,103.0,6.438326846071166,4.5187613394858355,7.137027869920447,3.0434782608695654,3.0434782608695654,3.0434782608695654,85.0,74.0,106.0,0.7083333333333334,0.5416666666666666,0.7916666666666666,1.0,1.0,1.0,1.692689008185312,0.9063773873400723,1.8320336564427766,1.0,1.0,1.0
task4_smooth,baseline,stripe_z,smooth,base,0.0,0.045,700.0,16,0,0.0,0.0,0.19361341827271994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task4_smooth,baseline,stripe_z,smooth,base,0.0,0.06,700.0,16,2,0.125,0.034976749337057134,0.3602333143674828,-3.7209390107513665,-3.7664421565923334,-3.6754358649103995,8.586098056184868,6.699815437757019,10.472380674612717,3.0434782608695654,3.0434782608695654,3.0434782608695654,62.5,61.0,64.0,8.922361014275353,6.748226752872732,11.096495275677976,3.0434782608695654,3.0434782608695654,3.0434782608695654,64.5,63.0,66.0,0.125,0.125,0.125,0.8125,0.75,0.875,0.9423485894202036,0.678898894468118,1.2057982843722892,1.0,1.0,1.0
task4_smooth,baseline,stripe_z,smooth,base,0.0,0.075,700.0,16,3,0.1875,0.06591478773586765,0.4300935986845823,-3.847249242576542,-4.06662731570986,-3.8208241676694845,6.050151062240499,3.9027688156893103,11.147736257441027,3.0434782608695654,3.0434782608695654,3.0434782608695654,69.0,50.0,83.0,6.1681947224493525,3.8932616562191287,11.121740024393274,3.0434782608695654,3.0434782608695654,3.0434782608695654,72.0,52.0,90.0,0.125,0.125,0.16666666666666666,0.875,0.875,0.9166666666666666,0.7739560023661661,0.42306044467671955,1.2369816612765476,1.0,1.0,1.0
task4_smooth,baseline,stripe_z,smooth,base,0.0,0.09,700.0,16,8,0.5,0.2799923761135083,0.7200076238864916,-3.8553941487095056,-3.986263019181033,-3.7581872095695426,5.9926800212207425,4.077878190838118,6.8663765920898,3.0434782608695654,3.0434782608695654,3.0434782608695654,65.0,55.0,77.0,6.241635067245133,4.731018444568732,7.9927175278001075,3.0434782608695654,3.0434782608695654,3.0434782608695654,70.0,57.0,82.0,0.3125,0.14583333333333331,0.5416666666666666,0.9166666666666666,0.7916666666666666,1.0,0.8671897789936585,0.6320251088189623,1.2500294977703246,1.0,1.0,1.0
task4_smooth,baseline,stripe_z,smooth,base,0.0,0.105,700.0,16,15,0.9375,0.7167073163197013,0.9888809426916687,-4.035836282199373,-4.122418397691035,-3.9999122754488785,6.258520703714501,4.451693914119203,6.795825029694277,3.0434782608695654,3.0434782608695654,3.0434782608695654,72.0,57.0,90.0,6.771033571376059,4.475031918950246,7.1760705999355405,3.0434782608695654,3.0434782608695654,3.0434782608695654,73.0,59.0,92.0,0.25,0.16666666666666666,0.3333333333333333,0.7916666666666666,0.625,0.9583333333333334,0.9158028461089082,0.5034829938260958,1.1353222543628059,1.0,1.0,1.0
task4_smooth,baseline,stripe_z,smooth,base,0.0,0.12,700.0,16,16,1.0,0.8063865817272802,1.0,-4.20206641078611,-4.230382209160729,-4.164080063963396,4.589682215610312,3.785877551018705,6.817384095578156,3.0434782608695654,3.0434782608695654,3.0434782608695654,77.0,57.0,88.0,5.536087596581449,4.148906973202063,8.002264921630356,3.0434782608695654,3.0434782608695654,3.0434782608695654,81.0,60.0,92.0,0.25,0.125,0.2916666666666667,1.0,0.9583333333333334,1.0,0.7834787835927008,0.599877165094235,1.0969288712999288,0.0,0.0,1.0
task4_smooth,baseline,stripe_z,smooth,base,0.5,0.045,700.0,16,0,0.0,0.0,0.19361341827271994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task4_smooth,baseline,stripe_z,smooth,base,0.5,0.06,700.0,16,6,0.375,0.18480982554752806,0.613593529020652,-3.5633762087022687,-3.692271042884154,-3.441299630266712,5.870997330630178,4.434730325547269,11.536384203862015,3.0434782608695654,3.0434782608695654,3.0434782608695654,58.5,50.5,84.5,6.114626867780049,4.43673060240621,12.495356318941997,3.0434782608695654,3.0434782608695654,3.0434782608695654,61.5,53.0,86.0,0.125,0.125,0.16666666666666666,1.0,0.8958333333333334,1.0,0.7630908500234632,0.515404091364029,1.4419496690725127,1.0,1.0,1.0
task4_smooth,baseline,stripe_z,smooth,base,0.5,0.075,700.0,16,12,0.75,0.5050123107060135,0.8981809801576265,-3.6661221814544787,-3.7926292559705566,-3.5249262846083043,7.045713645856059,5.028079847772791,7.915402226124062,3.0434782608695654,3.0434782608695654,3.0434782608695654,72.0,60.0,82.0,8.107725948657443,5.226702882132907,9.270470596550219,3.0434782608695654,3.0434782608695654,3.0434782608695654,76.0,62.5,86.51249999999999,0.16666666666666666,0.16666666666666666,0.25,1.0,1.0,1.0,1.1219634295152083,0.5825079382609033,1.6392494313062036,1.0,1.0,1.0
task4_smooth,baseline,stripe_z,smooth,base,0.5,0.09,700.0,16,15,0.9375,0.7167073163197013,0.9888809426916687,-3.862723324992587,-3.923623406742651,-3.723364010718494,4.944386258695153,3.6716540225370573,7.867377936980627,3.0434782608695654,3.0434782608695654,3.0434782608695654,83.0,75.0,93.0,5.6227850752613495,3.785530933534,9.172818873842473,3.0434782608695654,3.0434782608695654,3.0434782608695654,85.0,79.0,98.0,0.25,0.16666666666666666,0.5833333333333334,1.0,1.0,1.0,1.2809321594962912,0.6838277131961275,1.6210692410964551,1.0,1.0,1.0
