m_target,E,runs,formed_runs,m_actual_mean,sigma_E_mean,lc_mean,Delta_mean,formed_prob,log10_t_set_mean,log10_t_set_std,neck_nm_mean,neck_nm_median,tortuosity_nm_mean,tortuosity_nm_median,branches_mean,branches_median,barrier_std_z_mean,rate_var_log_mean,energy_set_mean,formed_runs_check,Delta_mean_formed,Delta_median_formed,Delta_std_formed,sigma_E_mean_formed,sigma_E_median_formed,sigma_E_std_formed,lc_mean_formed,lc_median_formed,lc_std_formed,log10_t_set_mean_formed,log10_t_set_median_formed,log10_t_set_std_formed,neck_nm_mean_formed,neck_nm_median_formed,neck_nm_std_formed,tortuosity_nm_mean_formed,tortuosity_nm_median_formed,tortuosity_nm_std_formed,branches_mean_formed,branches_median_formed,branches_std_formed,neck_nm_lrs_mean_formed,neck_nm_lrs_median_formed,neck_nm_lrs_std_formed,tortuosity_nm_lrs_mean_formed,tortuosity_nm_lrs_median_formed,tortuosity_nm_lrs_std_formed,branches_lrs_mean_formed,branches_lrs_median_formed,branches_lrs_std_formed,neck_nm_crit_mean_formed,neck_nm_crit_median_formed,neck_nm_crit_std_formed,tortuosity_nm_crit_mean_formed,tortuosity_nm_crit_median_formed,tortuosity_nm_crit_std_formed,branches_crit_mean_formed,branches_crit_median_formed,branches_crit_std_formed,branches_topo_main,tortuosity_topo_main,neck_topo_main,regime
0.0,0.105,32,32,-0.013546168738206221,0.17756168962712288,0.08127701242923732,2.9437107648854073,1.0,-4.0266567807302085,0.15199438882266844,3.3288043478260874,3.0434782608695654,51.39594655797101,48.44202898550725,78.84375,79.5,0.1886152364215393,1.6179886226490945,5290.542738970588,32,2.9437107648854073,2.9487493600394794,0.01339335287805155,0.17756168962712288,0.17786561264822134,0.000807873652251191,0.08127701242923732,0.07114624505928828,0.026929121741706714,-4.0266567807302085,-4.0567747207350475,0.15199438882266836,3.328804347826087,3.0434782608695654,0.9013095945922146,51.39594655797101,48.44202898550725,15.39116139383486,78.84375,79.5,24.708767380908967,3.328804347826087,3.0434782608695654,0.9013095945922146,51.39594655797101,48.44202898550725,15.39116139383486,78.84375,79.5,24.708767380908967,3.328804347826087,3.0434782608695654,0.9013095945922146,39.66587409420289,38.29710144927536,13.574032305159157,75.28125,77.0,24.223734528683412,77.0,38.29710144927536,3.0434782608695654,multi-path LRS
0.25,0.055,32,12,0.23404696469151917,0.13787154635552654,1.404281788149115,2.2857067649584137,0.375,-3.390502485094855,0.15553918432695615,7.228260869565218,3.0434782608695654,38.251256847652726,40.581045003813884,25.09375,3.0,0.14877185626985737,1.0401822104756802,9635.01424632353,12,2.2812270380380304,2.2837574528610407,0.019553487645351347,0.13760133370741592,0.13775396579912508,0.0011794468212799408,1.4132888764194689,1.4082011400291634,0.039314894042664764,-3.390502485094855,-3.333076617814454,0.1555391843269561,3.043478260869565,3.0434782608695654,4.638360521155014e-16,55.27717391304348,55.21376811594203,20.498974836408784,65.0,66.5,10.87950533634854,3.043478260869565,3.0434782608695654,4.638360521155014e-16,55.27717391304348,55.21376811594203,20.498974836408784,65.0,66.5,10.87950533634854,3.043478260869565,3.0434782608695654,4.638360521155014e-16,42.97644927536232,45.65217391304347,15.297695173495992,62.166666666666664,63.5,10.994488977610004,63.5,45.65217391304347,3.0434782608695654,critical
0.25,0.06,32,20,0.2327489663706319,0.13810518605328626,1.3964937982237913,2.289580166337079,0.625,-3.5212704609594816,0.1881502520049086,9.415760869565219,3.0434782608695654,45.87994071146245,45.5,43.75,62.5,0.15302937441300604,1.1908426212637013,9300.948529411766,20,2.285337502930985,2.2914516992903025,0.017939583298395127,0.13784927283929407,0.13821807504949174,0.0010820977249758903,1.405024238690197,1.392730831683609,0.036069924165862945,-3.5212704609594816,-3.553463387181015,0.18815025200490848,3.043478260869565,3.0434782608695654,4.556259157007654e-16,52.940513833992085,48.69565217391305,18.071281978812873,69.35,70.5,17.10424693337578,3.043478260869565,3.0434782608695654,4.556259157007654e-16,52.940513833992085,48.69565217391305,18.071281978812873,69.35,70.5,17.10424693337578,3.043478260869565,3.0434782608695654,4.556259157007654e-16,42.973122529644264,41.847826086956516,15.122474776978127,66.35,68.0,16.278093125101407,68.0,41.847826086956516,3.0434782608695654,critical
0.25,0.065,32,22,0.23408201170006895,0.1378652378939876,1.4044920702004138,2.2856021799762534,0.6875,-3.567309592081166,0.16549355096981597,7.323369565217392,3.0434782608695654,61.73939079090134,60.894927536231876,47.125,59.0,0.14923801034228806,1.0906881265749528,8453.7578125,22,2.2857794381372845,2.2836523402049034,0.005479051109232605,0.13787592992900286,0.13774762550881955,0.0003304908838578001,1.404135669033238,1.4084124830393487,0.01101636279526032,-3.567309592081166,-3.610904041097461,0.1654935509698159,3.0434782608695645,3.0434782608695654,9.09079595102396e-16,71.23525712836339,68.06324110671936,23.133549455415732,67.0909090909091,66.0,17.427152025090837,3.0434782608695645,3.0434782608695654,9.09079595102396e-16,71.23525712836339,68.06324110671936,23.133549455415732,67.0909090909091,66.0,17.427152025090837,3.0434782608695645,3.0434782608695654,9.09079595102396e-16,55.39533617974678,55.73715415019762,19.926787853495252,64.27272727272727,64.5,17.23557179396538,64.5,55.73715415019762,3.0434782608695654,critical
0.25,0.07,32,8,0.23472660788113373,0.13774921058139594,1.4083596472868025,2.2836786183689375,0.25,-3.4481776424903035,0.10770132622111943,23.967391304347828,9.130434782608695,33.83609807656506,30.785953177257525,21.6875,0.5,0.15254408487403565,1.1974084654744788,11979.078125000004,8,2.2836523402049034,2.2836523402049034,0.0,0.13774762550881955,0.13774762550881955,0.0,1.4084124830393487,1.4084124830393487,0.0,-3.4481776424903035,-3.4585458026653173,0.1077013262211195,3.0434782608695654,3.0434782608695654,0.0,73.05774456521739,72.30797101449275,24.546980862651033,85.125,84.0,14.426538046253508,3.0434782608695654,3.0434782608695654,0.0,73.05774456521739,72.30797101449275,24.546980862651033,85.125,84.0,14.426538046253508,3.0434782608695654,3.0434782608695654,0.0,59.171875,52.39855072463768,18.207766029746132,81.125,78.5,14.307215961584859,78.5,52.39855072463768,3.0434782608695654,critical
0.25,0.075,32,25,0.23665176729205145,0.13740268188743074,1.4199106037523086,2.2779336840370488,0.78125,-3.604056398070722,0.1745249618718674,12.173913043478262,3.0434782608695654,37.61145659141583,40.71627647714604,52.3125,62.0,0.15382273257803375,1.2223307586624195,8003.913143382353,25,2.280616517839981,2.2836523402049034,0.011788234801609315,0.1375645077395898,0.13774762550881955,0.0007110545349982674,1.4145164086803406,1.4084124830393487,0.02370181783327558,-3.6040563980707225,-3.573816127035832,0.17452496187186742,3.043478260869565,3.0434782608695654,4.532466518368395e-16,46.43155332590115,46.666666666666664,16.52721966991435,66.8,72.0,20.336748347101448,3.043478260869565,3.0434782608695654,4.532466518368395e-16,46.43155332590115,46.666666666666664,16.52721966991435,66.8,72.0,20.336748347101448,3.043478260869565,3.0434782608695654,4.532466518368395e-16,38.09242289111854,36.52173913043478,14.209336887921605,63.36,68.0,19.587155655343803,68.0,36.52173913043478,3.0434782608695654,critical
0.25,0.08,32,24,0.23405577065027688,0.13786996128295015,1.4043346239016614,2.2856804867943796,0.75,-3.703304675444883,0.11798969515476891,4.279891304347826,3.0434782608695654,50.11253156565657,46.15942028985508,56.21875,67.5,0.15147903642172597,1.2080814665133266,7896.6323529411775,24,2.2869803799752795,2.2836523402049034,0.01505707187481441,0.13794836953972886,0.13774762550881955,0.0009082275184169259,1.4017210153423711,1.4084124830393487,0.030274250613897546,-3.703304675444883,-3.7290022382705668,0.11798969515476888,3.1702898550724634,3.0434782608695654,0.6212473985319654,54.96668679549114,52.75362318840579,21.083119347148177,74.45833333333333,72.0,15.676010935202225,3.1702898550724634,3.0434782608695654,0.6212473985319654,54.96668679549114,52.75362318840579,21.083119347148177,74.45833333333333,72.0,15.676010935202225,3.1702898550724634,3.0434782608695654,0.6212473985319654,44.22997181964573,40.528985507246375,16.921598220868656,70.70833333333333,68.5,15.655195461173145,68.5,40.528985507246375,3.0434782608695654,critical
0.25,0.085,32,23,0.2385943617940035,0.13705301487707938,1.431566170764021,2.2721367210510683,0.71875,-3.692098006002954,0.23324495214834037,14.741847826086957,3.0434782608695654,42.49957827260459,36.086956521739125,61.40625,82.0,0.15188266636162584,1.221618722126079,8824.023437500002,23,2.2736253232937123,2.2682638473463794,0.008792079655700233,0.13714280587575342,0.13681940700808626,0.0005303294527521776,1.4285731374748865,1.4393530997304582,0.01767764842507233,-3.6920980060029542,-3.7703029160029287,0.23324495214834023,3.1758034026465025,3.0434782608695654,0.6346090862606624,54.45435968866473,48.69565217391304,24.32169273537988,85.30434782608695,85.0,12.50248987059885,3.1758034026465025,3.0434782608695654,0.6346090862606624,54.45435968866473,48.69565217391304,24.32169273537988,85.30434782608695,85.0,12.50248987059885,3.1758034026465025,3.0434782608695654,0.6346090862606624,44.529974055394405,36.66666666666666,21.13178210924823,81.95652173913044,81.0,12.07732007024122,81.0,36.66666666666666,3.0434782608695654,critical
0.25,0.09,32,29,0.23730516943187394,0.1372850695022627,1.4238310165912438,2.275983844265699,0.90625,-3.8163690412042572,0.0999555645928884,3.423913043478261,3.0434782608695654,53.828519570707066,51.7391304347826,61.6875,65.0,0.14823471462503535,1.217838488110101,5735.183823529412,29,2.276244723368422,2.2836523402049034,0.01053377163322957,0.13730080546885984,0.13774762550881955,0.0006353865711447699,1.4233064843713383,1.4084124830393487,0.021179552371491977,-3.8163690412042577,-3.8401227534043065,0.09995556459288843,3.0434782608695645,3.0434782608695654,9.038996122241149e-16,56.15910605303408,52.39130434782608,22.121416984524817,67.6896551724138,68.0,18.985151055262453,3.0434782608695645,3.0434782608695654,9.038996122241149e-16,56.15910605303408,52.39130434782608,22.121416984524817,67.6896551724138,68.0,18.985151055262453,3.0434782608695645,3.0434782608695654,9.038996122241149e-16,42.30603258976572,40.07246376811594,14.249505053783265,65.03448275862068,66.0,18.565487871356297,66.0,40.07246376811594,3.0434782608695654,multi-path LRS
0.25,0.095,32,27,0.23468293174030733,0.13775707228674466,1.408097590441844,2.283808953841156,0.84375,-3.715676083131256,0.191787283872479,5.7065217391304355,3.0434782608695654,55.26386919764755,52.5,67.5625,76.5,0.15444262717669655,1.31605464678354,6438.406709558823,27,2.282659293740958,2.2836523402049034,0.019049842301352284,0.13768772593916084,0.13774762550881955,0.0011490674377752626,1.4104091353613049,1.4084124830393487,0.03830224792584197,-3.715676083131256,-3.726953905139194,0.1917872838724791,3.381642512077294,3.0434782608695654,0.9746931101179218,62.77545178028271,54.27536231884057,23.371866549911488,79.88888888888889,77.0,19.576935670743016,3.381642512077294,3.0434782608695654,0.9746931101179218,62.77545178028271,54.27536231884057,23.371866549911488,79.88888888888889,77.0,19.576935670743016,3.268921095008051,3.0434782608695654,0.8122442584316013,49.02343889783502,41.99999999999999,18.314623071370345,76.55555555555556,75.0,19.232051239319087,75.0,41.99999999999999,3.0434782608695654,multi-path LRS
